재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 3분기말	전기말	전전기말	
재무상태표, 유동/비유동법-별도재무제표	[008870]	금비	유가증권시장상장법인	231	유리 및 유리제품 제조업	09	2022-06-30	3분기보고서	KRW	ifrs-full_DeferredTaxAssets	      이연법인세자산	2,420,054,318	2,321,212,028	
재무상태표, 유동/비유동법-별도재무제표	[008870]	금비	유가증권시장상장법인	231	유리 및 유리제품 제조업	09	2022-06-30	3분기보고서	KRW	ifrs-full_Assets	   자산총계	153,391,034,872	162,948,183,989	
재무상태표, 유동/비유동법-별도재무제표	[008870]	금비	유가증권시장상장법인	231	유리 및 유리제품 제조업	09	2022-06-30	3분기보고서	KRW	ifrs-full_LiabilitiesAbstract	부채 [abstract]			
재무상태표, 유동/비유동법-별도재무제표	[008870]	금비	유가증권시장상장법인	231	유리 및 유리제품 제조업	09	2022-06-30	3분기보고서	KRW	ifrs-full_CurrentLiabilities	   유동부채	39,888,131,367	47,829,622,003	
재무상태표, 유동/비유동법-별도재무제표	[008870]	금비	유가증권시장상장법인	231	유리 및 유리제품 제조업	09	2022-06-30	3분기보고서	KRW	ifrs-full_TradeAndOtherCurrentPayables	      매입채무	8,425,634,068	4,141,449,784	
재무상태표, 유동/비유동법-별도재무제표	[008870]	금비	유가증권시장상장법인	231	유리 및 유리제품 제조업	09	2022-06-30	3분기보고서	KRW	dart_ShortTermOtherPayables	      미지급금	5,689,682,546	12,193,974,483	
재무상태표, 유동/비유동법-별도재무제표	[008870]	금비	유가증권시장상장법인	231	유리 및 유리제품 제조업	09	2022-06-30	3분기보고서	KRW	ifrs-full_ShorttermBorrowings	      단기차입금	5,000,000,000	5,000,000,000	
재무상태표, 유동/비유동법-별도재무제표	[008870]	금비	유가증권시장상장법인	231	유리 및 유리제품 제조업	09	2022-06-30	3분기보고서	KRW	dart_ShortTermAccruedExpenses	      미지급비용	879,530,473	1,015,423,424	
재무상태표, 유동/비유동법-별도재무제표	[008870]	금비	유가증권시장상장법인	231	유리 및 유리제품 제조업	09	2022-06-30	3분기보고서	KRW	ifrs-full_CurrentTaxLiabilities	      당기법인세부채		56,459,416	
재무상태표, 유동/비유동법-별도재무제표	[008870]	금비	유가증권시장상장법인	231	유리 및 유리제품 제조업	09	2022-06-30	3분기보고서	KRW	dart_ShortTermAdvancesCustomers	      선수금	234,343,989	49,561,627	
재무상태표, 유동/비유동법-별도재무제표	[008870]	금비	유가증권시장상장법인	231	유리 및 유리제품 제조업	09	2022-06-30	3분기보고서	KRW	dart_ShortTermWithholdings	      예수금	2,597,520	2,322,050	
재무상태표, 유동/비유동법-별도재무제표	[008870]	금비	유가증권시장상장법인	231	유리 및 유리제품 제조업	09	2022-06-30	3분기보고서	KRW	ifrs-full_CurrentPortionOfLongtermBorrowings	      유동성장기부채	19,470,953,332	25,045,243,332	
재무상태표, 유동/비유동법-별도재무제표	[008870]	금비	유가증권시장상장법인	231	유리 및 유리제품 제조업	09	2022-06-30	3분기보고서	KRW	dart_CurentPortionOfFinanceLeaseLiabilities	      유동성리스부채	133,481,234	160,649,591	
재무상태표, 유동/비유동법-별도재무제표	[008870]	금비	유가증권시장상장법인	231	유리 및 유리제품 제조업	09	2022-06-30	3분기보고서	KRW	dart_OtherCurrentLiabilities	      기타유동부채	51,908,205	164,538,296	
재무상태표, 유동/비유동법-별도재무제표	[008870]	금비	유가증권시장상장법인	231	유리 및 유리제품 제조업	09	2022-06-30	3분기보고서	KRW	ifrs-full_NoncurrentLiabilities	   비유동부채	30,711,150,078	30,581,372,754	
재무상태표, 유동/비유동법-별도재무제표	[008870]	금비	유가증권시장상장법인	231	유리 및 유리제품 제조업	09	2022-06-30	3분기보고서	KRW	dart_LongTermBorrowingsGross	      장기차입금	23,870,453,332	13,950,199,998	
재무상태표, 유동/비유동법-별도재무제표	[008870]	금비	유가증권시장상장법인	231	유리 및 유리제품 제조업	09	2022-06-30	3분기보고서	KRW	dart_LongTermGuaranteeDepositWithholdings	      예수보증금	6,067,225,466	6,062,665,466	
재무상태표, 유동/비유동법-별도재무제표	[008870]	금비	유가증권시장상장법인	231	유리 및 유리제품 제조업	09	2022-06-30	3분기보고서	KRW	dart_PresentValueOfDefinedBenefitObligation	      확정급여부채	111,845,730	79,350,813	
재무상태표, 유동/비유동법-별도재무제표	[008870]	금비	유가증권시장상장법인	231	유리 및 유리제품 제조업	09	2022-06-30	3분기보고서	KRW	ifrs-full_NoncurrentProvisions	      충당부채		9,796,490,865	
재무상태표, 유동/비유동법-별도재무제표	[008870]	금비	유가증권시장상장법인	231	유리 및 유리제품 제조업	09	2022-06-30	3분기보고서	KRW	ifrs-full_NoncurrentLeaseLiabilities	      리스부채	209,995,679	240,819,309	
재무상태표, 유동/비유동법-별도재무제표	[008870]	금비	유가증권시장상장법인	231	유리 및 유리제품 제조업	09	2022-06-30	3분기보고서	KRW	dart_OtherNonCurrentLiabilities	      기타비유동부채	451,629,871	451,846,303	
재무상태표, 유동/비유동법-별도재무제표	[008870]	금비	유가증권시장상장법인	231	유리 및 유리제품 제조업	09	2022-06-30	3분기보고서	KRW	ifrs-full_Liabilities	   부채총계	70,599,281,445	78,410,994,757	
재무상태표, 유동/비유동법-별도재무제표	[008870]	금비	유가증권시장상장법인	231	유리 및 유리제품 제조업	09	2022-06-30	3분기보고서	KRW	ifrs-full_EquityAbstract	자본 [abstract]			
재무상태표, 유동/비유동법-별도재무제표	[008870]	금비	유가증권시장상장법인	231	유리 및 유리제품 제조업	09	2022-06-30	3분기보고서	KRW	ifrs-full_IssuedCapital	   자본금	5,000,000,000	5,000,000,000	
재무상태표, 유동/비유동법-별도재무제표	[008870]	금비	유가증권시장상장법인	231	유리 및 유리제품 제조업	09	2022-06-30	3분기보고서	KRW	dart_CapitalSurplus	   자본잉여금	12,503,094,367	12,503,094,367	
재무상태표, 유동/비유동법-별도재무제표	[008870]	금비	유가증권시장상장법인	231	유리 및 유리제품 제조업	09	2022-06-30	3분기보고서	KRW	dart_ElementsOfOtherStockholdersEquity	   기타자본항목	-2,718,910,774	-2,718,910,774	
재무상태표, 유동/비유동법-별도재무제표	[008870]	금비	유가증권시장상장법인	231	유리 및 유리제품 제조업	09	2022-06-30	3분기보고서	KRW	dart_OtherComprehensiveIncomeLossAccumulatedAmount	   기타포괄손익누계액	-1,660,608,373	-1,769,750,115	
재무상태표, 유동/비유동법-별도재무제표	[008870]	금비	유가증권시장상장법인	231	유리 및 유리제품 제조업	09	2022-06-30	3분기보고서	KRW	ifrs-full_RetainedEarnings	   이익잉여금	69,668,178,207	71,522,755,754	
재무상태표, 유동/비유동법-별도재무제표	[008870]	금비	유가증권시장상장법인	231	유리 및 유리제품 제조업	09	2022-06-30	3분기보고서	KRW	ifrs-full_Equity	   자본총계	82,791,753,427	84,537,189,232	
재무상태표, 유동/비유동법-별도재무제표	[008870]	금비	유가증권시장상장법인	231	유리 및 유리제품 제조업	09	2022-06-30	3분기보고서	KRW	ifrs-full_EquityAndLiabilities	자본과부채총계	153,391,034,872	162,948,183,989	
재무상태표, 유동/비유동법-별도재무제표	[214330]	금호에이치티	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_AssetsAbstract	자산 [abstract]			
재무상태표, 유동/비유동법-별도재무제표	[214330]	금호에이치티	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_CurrentAssets	   유동자산	173,785,676,585	157,652,594,123	
재무상태표, 유동/비유동법-별도재무제표	[214330]	금호에이치티	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_CashAndCashEquivalents	      현금및현금성자산	40,257,895,745	74,740,784,312	
재무상태표, 유동/비유동법-별도재무제표	[214330]	금호에이치티	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_TradeAndOtherCurrentReceivables	      매출채권 및 기타채권	57,080,699,332	47,851,044,420	
재무상태표, 유동/비유동법-별도재무제표	[214330]	금호에이치티	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_Inventories	      재고자산	34,397,214,078	31,060,669,439	
재무상태표, 유동/비유동법-별도재무제표	[214330]	금호에이치티	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_OtherCurrentFinancialAssets	      기타금융자산	38,241,930,859	154,113,957	
재무상태표, 유동/비유동법-별도재무제표	[214330]	금호에이치티	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2022-09-30	3분기보고서	KRW	dart_OtherCurrentAssets	      기타유동자산	3,454,155,637	3,845,981,995	
재무상태표, 유동/비유동법-별도재무제표	[214330]	금호에이치티	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_CurrentTaxAssets	      당기법인세자산	353,780,934		
재무상태표, 유동/비유동법-별도재무제표	[214330]	금호에이치티	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_NoncurrentAssets	   비유동자산	228,374,929,384	261,847,581,543	
재무상태표, 유동/비유동법-별도재무제표	[214330]	금호에이치티	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_OtherNoncurrentFinancialAssets	      기타금융자산	14,390,381,021	35,991,022,036	
재무상태표, 유동/비유동법-별도재무제표	[214330]	금호에이치티	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_InvestmentsInSubsidiaries	      종속기업투자	49,755,905,611	41,946,312,924	
재무상태표, 유동/비유동법-별도재무제표	[214330]	금호에이치티	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2022-09-30	3분기보고서	KRW	entity00105606_udf_BS_2020218131324499_NoncurrentAssets	      관계기업투자주식	33,547,804,005	52,127,127,540	
재무상태표, 유동/비유동법-별도재무제표	[214330]	금호에이치티	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_PropertyPlantAndEquipment	      유형자산	37,923,090,214	39,235,481,268	
재무상태표, 유동/비유동법-별도재무제표	[214330]	금호에이치티	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2022-09-30	3분기보고서	KRW	entity00105606_udf_BS_20223151964169_NoncurrentAssets	      무형자산	69,780,231,927	69,756,335,449	
재무상태표, 유동/비유동법-별도재무제표	[214330]	금호에이치티	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2022-09-30	3분기보고서	KRW	dart_OtherNonCurrentAssets	      기타비유동자산	255,665,648	270,495,684	
재무상태표, 유동/비유동법-별도재무제표	[214330]	금호에이치티	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_RightofuseAssets	      사용권자산	232,739,173	304,788,982	
재무상태표, 유동/비유동법-별도재무제표	[214330]	금호에이치티	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_DeferredTaxAssets	      이연법인세자산	22,489,111,785	22,216,017,660	
재무상태표, 유동/비유동법-별도재무제표	[214330]	금호에이치티	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_Assets	   자산총계	402,160,605,969	419,500,175,666	
재무상태표, 유동/비유동법-별도재무제표	[214330]	금호에이치티	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_LiabilitiesAbstract	부채 [abstract]			
재무상태표, 유동/비유동법-별도재무제표	[214330]	금호에이치티	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_CurrentLiabilities	   유동부채	65,091,632,002	84,667,440,078	
재무상태표, 유동/비유동법-별도재무제표	[214330]	금호에이치티	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_TradeAndOtherCurrentPayables	      매입채무	19,044,138,500	17,127,008,924	
재무상태표, 유동/비유동법-별도재무제표	[214330]	금호에이치티	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2022-09-30	3분기보고서	KRW	entity00105606_udf_BS_20195158309573_CurrentLiabilities	      사채	9,212,271,498	27,040,440,693	
재무상태표, 유동/비유동법-별도재무제표	[214330]	금호에이치티	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2022-09-30	3분기보고서	KRW	entity00105606_udf_BS_201887144956218_CurrentLiabilities	      차입부채	25,000,000,000	25,000,000,000	
재무상태표, 유동/비유동법-별도재무제표	[214330]	금호에이치티	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_OtherCurrentFinancialLiabilities	      기타금융부채	8,396,592,645	10,875,162,404	
재무상태표, 유동/비유동법-별도재무제표	[214330]	금호에이치티	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_CurrentTaxLiabilities	      당기법인세부채	1,001,620,354	833,190,062	
재무상태표, 유동/비유동법-별도재무제표	[214330]	금호에이치티	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2022-09-30	3분기보고서	KRW	dart_OtherCurrentLiabilities	      기타유동부채	2,437,009,005	3,791,637,995	
재무상태표, 유동/비유동법-별도재무제표	[214330]	금호에이치티	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_NoncurrentLiabilities	   비유동부채	1,727,066,612	2,295,768,734	
재무상태표, 유동/비유동법-별도재무제표	[214330]	금호에이치티	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_OtherNoncurrentFinancialLiabilities	      기타금융부채	273,100,002	330,949,823	
재무상태표, 유동/비유동법-별도재무제표	[214330]	금호에이치티	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2022-09-30	3분기보고서	KRW	dart_OtherNonCurrentLiabilities	      기타비유동부채	214,718,113	211,808,886	
재무상태표, 유동/비유동법-별도재무제표	[214330]	금호에이치티	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2022-09-30	3분기보고서	KRW	entity00105606_udf_BS_20218415331619_NoncurrentLiabilities	      확정급여부채	1,239,248,497	1,753,010,025	
재무상태표, 유동/비유동법-별도재무제표	[214330]	금호에이치티	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_Liabilities	   부채총계	66,818,698,614	86,963,208,812	
재무상태표, 유동/비유동법-별도재무제표	[214330]	금호에이치티	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_EquityAbstract	자본 [abstract]			
재무상태표, 유동/비유동법-별도재무제표	[214330]	금호에이치티	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_IssuedCapital	   자본금	99,505,847,500	98,402,333,000	
재무상태표, 유동/비유동법-별도재무제표	[214330]	금호에이치티	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2022-09-30	3분기보고서	KRW	dart_CapitalSurplus	   자본잉여금	206,912,173,610	204,148,274,018	
재무상태표, 유동/비유동법-별도재무제표	[214330]	금호에이치티	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2022-09-30	3분기보고서	KRW	entity00105606_udf_BS_2022315191153527_EquityAbstract	   자본조정	-21,166,934,501	-27,115,934,501	
재무상태표, 유동/비유동법-별도재무제표	[214330]	금호에이치티	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2022-09-30	3분기보고서	KRW	dart_ElementsOfOtherStockholdersEquity	   기타자본항목	2,674,020,460	2,765,134,203	
재무상태표, 유동/비유동법-별도재무제표	[214330]	금호에이치티	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_RetainedEarnings	   이익잉여금	47,416,800,286	54,337,160,134	
재무상태표, 유동/비유동법-별도재무제표	[214330]	금호에이치티	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_Equity	   자본총계	335,341,907,355	332,536,966,854	
재무상태표, 유동/비유동법-별도재무제표	[214330]	금호에이치티	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_EquityAndLiabilities	부채와자본총계	402,160,605,969	419,500,175,666	
재무상태표, 유동/비유동법-별도재무제표	[286750]	나노브릭	코스닥시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_AssetsAbstract	자산 [abstract]			
재무상태표, 유동/비유동법-별도재무제표	[286750]	나노브릭	코스닥시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_CurrentAssets	   유동자산	17,961,569,410	22,403,532,301	
재무상태표, 유동/비유동법-별도재무제표	[286750]	나노브릭	코스닥시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_CashAndCashEquivalents	      현금및현금성자산	2,703,931,229	3,257,398,492	
재무상태표, 유동/비유동법-별도재무제표	[286750]	나노브릭	코스닥시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	dart_ShortTermDepositsNotClassifiedAsCashEquivalents	      단기금융상품	11,000,000,000	12,000,000,000	
재무상태표, 유동/비유동법-별도재무제표	[286750]	나노브릭	코스닥시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	dart_ShortTermTradeReceivable	      매출채권	1,129,335,749	2,354,699,702	
재무상태표, 유동/비유동법-별도재무제표	[286750]	나노브릭	코스닥시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_Inventories	      재고자산	2,402,759,123	2,420,187,843	
재무상태표, 유동/비유동법-별도재무제표	[286750]	나노브릭	코스닥시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_OtherCurrentFinancialAssets	      기타유동금융자산	430,179,059	574,533,431	
재무상태표, 유동/비유동법-별도재무제표	[286750]	나노브릭	코스닥시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	dart_CurrentDerivativeAsset	      유동파생상품자산		1,721,753,562	
재무상태표, 유동/비유동법-별도재무제표	[286750]	나노브릭	코스닥시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	dart_OtherCurrentAssets	      기타유동자산	282,152,760	70,939,751	
재무상태표, 유동/비유동법-별도재무제표	[286750]	나노브릭	코스닥시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_CurrentTaxAssets	      당기법인세자산	13,211,490	4,019,520	
재무상태표, 유동/비유동법-별도재무제표	[286750]	나노브릭	코스닥시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_NoncurrentAssets	   비유동자산	12,497,999,938	10,812,784,836	
재무상태표, 유동/비유동법-별도재무제표	[286750]	나노브릭	코스닥시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_OtherNoncurrentFinancialAssets	      기타비유동금융자산	823,430,737	204,884,000	
재무상태표, 유동/비유동법-별도재무제표	[286750]	나노브릭	코스닥시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_InvestmentsInSubsidiariesJointVenturesAndAssociates	      관계기업 및 공동기업투자	1,191,037,996	1,000,000,000	
재무상태표, 유동/비유동법-별도재무제표	[286750]	나노브릭	코스닥시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_PropertyPlantAndEquipment	      유형자산	10,303,945,525	9,388,641,638	
재무상태표, 유동/비유동법-별도재무제표	[286750]	나노브릭	코스닥시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_IntangibleAssetsOtherThanGoodwill	      무형자산	179,585,680	219,259,198	
재무상태표, 유동/비유동법-별도재무제표	[286750]	나노브릭	코스닥시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_Assets	   자산총계	30,459,569,348	33,216,317,137	
재무상태표, 유동/비유동법-별도재무제표	[286750]	나노브릭	코스닥시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_LiabilitiesAbstract	부채 [abstract]			
재무상태표, 유동/비유동법-별도재무제표	[286750]	나노브릭	코스닥시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_CurrentLiabilities	   유동부채	18,844,864,248	19,374,581,274	
재무상태표, 유동/비유동법-별도재무제표	[286750]	나노브릭	코스닥시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_TradeAndOtherCurrentPayables	      매입채무	777,614,394	63,542,773	
재무상태표, 유동/비유동법-별도재무제표	[286750]	나노브릭	코스닥시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_ShorttermBorrowings	      단기차입금	3,250,000,000	3,550,000,000	
재무상태표, 유동/비유동법-별도재무제표	[286750]	나노브릭	코스닥시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	dart_CurrentPortionOfConvertibleBonds	      전환사채	7,028,754,699	6,354,103,822	
재무상태표, 유동/비유동법-별도재무제표	[286750]	나노브릭	코스닥시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_OtherCurrentFinancialLiabilities	      기타유동금융부채	1,008,276,762	820,555,746	
재무상태표, 유동/비유동법-별도재무제표	[286750]	나노브릭	코스닥시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	dart_CurrentDerivativeLiabilities	      유동파생상품부채	6,248,236,897	8,439,943,005	
재무상태표, 유동/비유동법-별도재무제표	[286750]	나노브릭	코스닥시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	dart_OtherCurrentLiabilities	      기타유동부채	531,981,496	146,435,928	
재무상태표, 유동/비유동법-별도재무제표	[286750]	나노브릭	코스닥시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_NoncurrentLiabilities	   비유동부채	1,346,816,880	1,210,376,975	
재무상태표, 유동/비유동법-별도재무제표	[286750]	나노브릭	코스닥시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	dart_LongTermBorrowingsGross	      장기차입금			
재무상태표, 유동/비유동법-별도재무제표	[286750]	나노브릭	코스닥시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_OtherNoncurrentFinancialLiabilities	      기타비유동금융부채	133,028,751	215,634,712	
재무상태표, 유동/비유동법-별도재무제표	[286750]	나노브릭	코스닥시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	dart_PostemploymentBenefitObligations	      퇴직급여부채	1,213,788,129	994,742,263	
재무상태표, 유동/비유동법-별도재무제표	[286750]	나노브릭	코스닥시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_Liabilities	   부채총계	20,191,681,128	20,584,958,249	
재무상태표, 유동/비유동법-별도재무제표	[286750]	나노브릭	코스닥시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_EquityAbstract	자본 [abstract]			
재무상태표, 유동/비유동법-별도재무제표	[286750]	나노브릭	코스닥시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_IssuedCapital	   자본금	10,232,274,500	4,651,034,000	
재무상태표, 유동/비유동법-별도재무제표	[286750]	나노브릭	코스닥시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	dart_CapitalSurplus	   기타자본항목	26,351,312,554	31,896,047,236	
재무상태표, 유동/비유동법-별도재무제표	[286750]	나노브릭	코스닥시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_RetainedEarnings	   이익잉여금(결손금)	-26,315,698,834	-23,915,722,348	
재무상태표, 유동/비유동법-별도재무제표	[286750]	나노브릭	코스닥시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_Equity	   자본총계	10,267,888,220	12,631,358,888	
재무상태표, 유동/비유동법-별도재무제표	[286750]	나노브릭	코스닥시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_EquityAndLiabilities	자본과부채총계	30,459,569,348	33,216,317,137	
재무상태표, 유동/비유동법-별도재무제표	[242040]	나무기술	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2022-09-30	3분기보고서	KRW	ifrs-full_AssetsAbstract	자산 [abstract]			
재무상태표, 유동/비유동법-별도재무제표	[242040]	나무기술	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2022-09-30	3분기보고서	KRW	ifrs-full_CurrentAssets	   유동자산	26,541,534,846	44,443,648,991	
재무상태표, 유동/비유동법-별도재무제표	[242040]	나무기술	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2022-09-30	3분기보고서	KRW	ifrs-full_CashAndCashEquivalents	      현금및현금성자산	474,347,637	1,961,252,419	
재무상태표, 유동/비유동법-별도재무제표	[242040]	나무기술	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2022-09-30	3분기보고서	KRW	ifrs-full_TradeAndOtherCurrentReceivables	      매출채권 및 기타채권	9,132,276,867	23,027,166,914	
재무상태표, 유동/비유동법-별도재무제표	[242040]	나무기술	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2022-09-30	3분기보고서	KRW	ifrs-full_Inventories	      재고자산	8,603,030,461	4,499,324,687	
재무상태표, 유동/비유동법-별도재무제표	[242040]	나무기술	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2022-09-30	3분기보고서	KRW	ifrs-full_CurrentFinancialAssetsAtFairValueThroughProfitOrLossMandatorilyMeasuredAtFairValue	      유동 당기손익-공정가치 의무 측정 금융자산	48,068,566	9,311,676,971	
재무상태표, 유동/비유동법-별도재무제표	[242040]	나무기술	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2022-09-30	3분기보고서	KRW	ifrs-full_OtherCurrentFinancialAssets	      기타유동금융자산	3,189,413,393	2,239,413,393	
재무상태표, 유동/비유동법-별도재무제표	[242040]	나무기술	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2022-09-30	3분기보고서	KRW	dart_OtherCurrentAssets	      기타유동자산	5,078,428,812	3,404,814,607	
재무상태표, 유동/비유동법-별도재무제표	[242040]	나무기술	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2022-09-30	3분기보고서	KRW	ifrs-full_CurrentTaxAssets	      당기법인세자산	15,969,110	0	
재무상태표, 유동/비유동법-별도재무제표	[242040]	나무기술	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2022-09-30	3분기보고서	KRW	ifrs-full_NoncurrentAssets	   비유동자산	44,336,274,174	29,724,747,580	
재무상태표, 유동/비유동법-별도재무제표	[242040]	나무기술	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2022-09-30	3분기보고서	KRW	entity01136348_udf_BS_2020317163847491_NoncurrentAssets	      관계기업에 대하 투자자산	4,483,857,640	4,398,057,640	
